Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive
2023-03-30 18:01:30,25,128,502.6,91.6,29,89.8963328769545,77.9149155725803
2023-03-30 19:46:30,19,96,447.0,124.4,11,81.415526566229,71.104741059216
2023-03-30 20:46:30,28,141,519.1,174.6,14,84.3147291729122,79.0759564570209
2023-03-30 21:46:00,52,488,2056.2,463.1,25,85.0618381879792,97.2375001746878
2023-03-30 22:31:00,65,547,2392.0,505.0,30,83.4309800152473,105.621528243737
2023-03-30 23:01:00,61,497,2083.1,437.6,27,81.5970852454607,102.924818134311
2023-03-31 00:01:30,47,353,1384.7,300.5,20,77.5601419771681,93.5051120824897
2023-03-31 01:01:30,40,244,935.3,234.4,17,73.4790703765273,88.1684241707564
2023-03-31 02:01:30,35,170,609.0,181.6,14,70.1398810398098,84.3207192765899
2023-03-31 03:01:30,24,79,268.9,85.6,7,66.6909484939257,75.8949168423864
2023-03-31 04:01:30,3,7,21.2,1.7,0,61.9108814163126,60.972919797048
2023-03-31 05:01:30,0,13,35.2,3.9,0,57.6915593402444,56.1761059580305
2023-03-31 06:01:30,0,7,17.4,3.4,0,55.9187737808331,53.8008639988596
2023-03-31 07:01:30,0,5,16.7,2.0,0,55.1844101150497,52.4802411029497
2023-03-31 08:01:30,0,5,11.3,1.0,0,54.9505119950945,52.3797156956892
2023-03-31 09:01:30,0,2,11.8,0.7,0,54.4785886898626,52.1570447274243
2023-03-31 10:01:30,0,3,7.9,3.2,0,53.7373502311851,51.6531904373049
2023-03-31 11:01:30,0,4,21.7,2.6,0,53.2557446523537,51.3417775068463
2023-03-31 12:46:30,2,10,39.4,3.4,3,65.2202010585391,62.8062597626772
2023-03-31 13:31:30,4,31,130.5,11.1,5,61.276638737829,59.3486121305952
2023-03-31 14:01:30,4,40,210.4,17.3,5,61.3461736475462,59.5382322260072
2023-03-31 15:01:30,3,45,206.6,18.5,4,62.7271143606696,59.9389004097148
2023-03-31 16:46:30,10,84,359.4,41.3,10,70.8052925399419,66.5355574529968
2023-03-31 17:46:30,28,250,1019.6,249.4,19,73.3421730977443,78.8559801064119
2023-03-31 18:01:30,30,224,868.4,190.9,16,74.295898245235,80.6772281665485
2023-03-31 19:46:30,11,69,240.6,70.8,7,76.0518720126279,66.4359182663577
2023-03-31 20:46:30,19,98,382.4,92.2,11,80.034515917477,73.1424585018911
2023-03-31 21:46:00,37,332,1307.3,281.5,26,81.5088330133266,86.5662621263507
2023-03-31 22:31:00,46,413,1661.4,349.8,31,80.5737608224024,92.6766404281731
2023-03-31 23:01:30,43,372,1474.6,314.1,27,79.0779782650782,90.7262630527254
2023-04-01 00:01:00,32,250,998.3,179.7,19,75.274891930213,82.6177322028913
2023-04-01 01:01:30,24,149,495.0,105.5,15,72.0022200927251,77.2088957678474
2023-04-01 02:01:30,20,85,265.8,69.6,10,69.1006020597676,73.5754368090831
2023-04-01 03:01:30,12,38,111.6,29.3,5,65.5724823793834,67.6710154069405
2023-04-01 04:01:30,2,12,45.3,4.0,0,61.3191875421957,59.3986761057919
2023-04-01 05:01:30,0,9,25.7,4.2,0,57.4481783584686,55.9137384879685
2023-04-01 06:01:30,0,6,22.1,2.3,0,56.0200479198247,53.338177299372
2023-04-01 07:01:30,0,6,35.0,3.1,0,56.0151755228314,52.7426083603778
2023-04-01 08:01:30,0,6,24.8,4.8,0,56.237794201483,52.5942988788732
2023-04-01 09:01:30,0,4,11.9,1.8,0,56.8452414541174,52.4682178260626
2023-04-01 10:31:30,1,10,39.6,3.3,1,60.100234433713,54.511095217216
2023-04-01 11:16:30,2,9,34.5,2.8,2,61.6306539054704,55.8062291530851
2023-04-01 12:16:30,3,13,41.6,4.4,2,61.9383031493318,56.7704018139254
2023-04-01 13:31:30,7,48,173.6,24.9,6,63.1705384635067,60.8651669913755
2023-04-01 14:01:30,8,46,213.2,25.5,6,63.9387696156422,61.9713253680651
2023-04-01 15:16:30,8,49,212.2,25.4,6,65.7957227531709,62.6037981479064
2023-04-01 16:46:30,14,113,419.6,57.6,13,77.3281325073172,70.1204133530478
2023-04-01 17:46:30,22,190,709.8,137.5,16,79.980075374416,75.8868680422316
2023-04-01 18:01:30,19,143,459.9,75.8,10,80.2262193231504,74.7804746256201
2023-04-01 19:46:30,19,88,477.4,121.8,13,76.8463003316205,70.9445335052013
2023-04-01 20:31:30,29,138,572.6,163.1,22,78.2309063378367,78.7407753104763
2023-04-01 21:46:00,47,428,1786.2,364.0,37,78.5471574965965,93.6487515600853
2023-04-01 22:16:00,52,467,1896.4,359.9,40,77.5009656161847,96.6393977908896
2023-04-01 23:01:00,47,380,1535.7,299.5,38,74.930376494571,92.9918943422222
2023-04-02 00:31:30,35,276,1019.0,242.0,29,70.2610150985252,84.5654162770044
2023-04-02 01:01:30,33,186,704.2,169.3,22,68.535867378,82.5920793640806
2023-04-02 02:01:30,24,95,375.9,104.6,15,65.5897866269467,76.0754992466091
2023-04-02 03:01:30,14,45,167.4,42.7,7,62.9402789563763,68.8447467041126
2023-04-02 04:01:30,0,11,35.9,1.9,0,58.9296358234926,57.2751600881678
2023-04-02 05:01:30,0,10,26.5,6.3,0,55.6935055452219,54.1257375207695
2023-04-02 06:01:30,0,2,9.8,0.5,0,56.3907536040212,51.9378881323255
2023-04-02 07:01:30,0,0,0.0,0.0,0,65.3296527690076,52.352178105377
2023-04-02 08:46:30,7,27,108.2,70.4,6,74.2148708801716,62.7133096683553
2023-04-02 09:46:30,38,162,737.3,216.6,49,73.4266574830941,82.7966561325474
2023-04-02 10:01:30,41,138,675.2,196.1,62,72.2556939473119,83.3416289637544
2023-04-02 11:01:30,18,42,145.6,56.4,46,68.3167563245119,66.9973581098647
2023-04-02 12:46:30,10,98,353.8,60.9,31,71.8035934061415,65.6392716896333
2023-04-02 13:46:30,21,187,731.6,129.0,45,71.8457579611857,72.9623638354644
2023-04-02 14:01:30,21,145,551.4,120.9,45,71.6753521567005,72.2957232769855
2023-04-02 15:46:30,39,196,1113.8,221.8,53,76.2351203678887,82.715364757452
2023-04-02 16:46:30,44,295,1503.2,253.6,70,84.2572055184146,88.3377263865369
2023-04-02 17:01:30,41,246,1228.0,213.3,73,86.6627978156406,87.3144653610507
2023-04-02 18:01:30,22,106,393.0,69.2,42,89.3838658180812,76.4004429752815
2023-04-02 19:46:30,18,83,428.7,112.0,17,76.3305347501678,70.7531694712639
2023-04-02 20:46:30,27,150,666.1,158.5,22,77.0777341132175,78.7196822522797
2023-04-02 21:46:30,42,407,1612.5,311.6,34,77.6779668705255,91.2961688283764
2023-04-02 22:16:00,47,450,1663.4,342.5,37,76.6337299942952,94.1821438033466
2023-04-02 23:01:00,42,390,1448.0,277.5,34,74.9150448218557,90.7562645489307
2023-04-03 00:01:30,34,265,956.9,196.7,27,72.1826527537678,85.1201222016573
2023-04-03 01:01:30,30,173,618.8,154.4,23,68.9774037526436,81.5472585990674
2023-04-03 02:01:30,22,105,322.6,89.9,16,66.3571611279351,75.6846654849047
2023-04-03 03:01:30,12,33,126.0,28.3,7,63.8688657151163,68.2505383012857
2023-04-03 04:01:30,0,10,34.8,3.4,0,59.774086408146,57.7517295369778
2023-04-03 05:01:30,0,10,25.1,6.6,0,56.3897429488545,54.6007312861536
2023-04-03 06:01:30,0,10,44.2,6.2,0,56.9588674472455,52.1688094332284
2023-04-03 07:01:30,0,7,19.0,3.4,0,65.6610936318492,52.4660347410861
2023-04-03 08:46:30,7,33,99.5,68.5,7,74.2131490728334,62.4722438744041
2023-04-03 09:46:30,39,145,675.6,206.2,47,73.7825596855331,83.3955077238183
2023-04-03 10:01:30,40,133,641.2,190.6,53,72.6367950023407,82.8897536958357
2023-04-03 11:01:30,19,37,147.4,54.2,31,68.9001432746726,67.3845421370945
2023-04-03 12:46:30,10,89,252.6,67.4,10,72.6409818020838,65.7365944727666
2023-04-03 13:46:30,23,183,773.6,147.2,22,72.854597007147,74.0498748474541
2023-04-03 14:01:30,23,149,624.3,127.4,22,72.6686143457162,73.3361652566146
2023-04-03 15:46:30,38,195,1046.4,221.3,44,77.1635550193929,82.0066615567978
2023-04-03 16:46:30,41,248,1203.3,223.4,50,85.1053649047009,86.5240215834791
2023-04-03 17:01:30,38,231,1067.6,195.2,49,87.4049802210314,85.7561715215435
2023-04-03 18:01:30,22,127,447.5,79.4,25,89.6854052552779,76.1335360542797
2023-04-03 19:46:30,18,103,443.4,117.2,16,77.411573893106,70.6155264780255
2023-04-03 20:16:30,26,116,484.8,143.2,26,77.9004991672698,76.7289317350105
2023-04-03 21:46:00,41,398,1548.3,325.1,43,78.2830133765974,89.8269092862229
2023-04-03 22:16:00,46,421,1618.0,320.3,52,77.2694121204289,92.9353455385358
2023-04-03 23:01:30,43,407,1574.4,298.1,53,75.3281089186802,91.2006353148373
2023-04-04 00:01:30,35,282,968.2,201.7,40,72.517054575917,85.2840836953715
2023-04-04 01:01:30,32,183,676.6,168.9,32,69.3545946042982,82.8727982051829
2023-04-04 02:01:30,24,97,342.6,103.9,21,66.5232714316843,77.0877550596095
2023-04-04 03:01:30,13,44,155.0,37.4,12,64.0464897993922,68.9147802254111
2023-04-04 04:01:30,0,11,38.7,6.8,0,60.3288583687954,58.4321838176056
2023-04-04 05:16:30,1,11,41.3,14.2,1,56.5531668506183,55.2992330527964
2023-04-04 06:01:30,0,6,15.1,4.2,0,57.1587178190748,52.6745374678428
2023-04-04 07:01:30,0,4,11.0,3.2,0,65.3135944724094,52.7962474154214
2023-04-04 08:46:30,7,37,134.6,70.0,8,73.7173558673824,62.3633279052166
2023-04-04 09:46:30,35,156,711.7,200.6,47,73.2426593716958,80.5888177739881
2023-04-04 10:01:30,36,127,603.7,159.6,51,72.3097468028069,79.9452864475055
2023-04-04 11:01:30,14,35,141.6,40.8,24,68.9339511272125,64.5479651036101
2023-04-04 12:46:30,10,81,231.5,54.0,10,72.9724949434797,65.499490125822
2023-04-04 13:46:30,20,144,607.6,119.0,23,72.3526845497076,71.5975422755965
2023-04-04 14:01:30,19,119,470.4,100.8,23,72.2780894920928,70.8597582642346
2023-04-04 15:46:30,37,191,979.5,203.7,42,76.9862064855681,81.00402649901
2023-04-04 16:46:30,41,240,1257.9,225.3,50,84.5786749758242,86.7525252119476
2023-04-04 17:01:30,39,201,1013.1,195.0,48,86.5724938829846,85.7588812458307
2023-04-04 18:01:30,23,108,356.6,75.0,29,89.6103083497129,76.8607191430786
2023-04-04 19:46:30,18,99,443.6,111.3,18,78.2358428413042,70.8553870230281
2023-04-04 20:46:30,27,144,516.9,151.0,27,79.1947593154521,78.432936250558
2023-04-04 21:46:30,40,355,1381.0,290.9,45,79.1401786149941,89.2738341770285
2023-04-04 22:01:30,43,385,1488.4,304.5,49,78.6283529215286,90.9141281641435
2023-04-04 23:01:30,36,277,964.2,210.0,45,75.8632079795032,86.274811633827
2023-04-05 00:46:30,29,184,666.3,162.6,35,70.3139997022046,80.8404359671759
2023-04-05 01:01:30,28,167,599.4,148.6,31,69.471059208404,80.3005967963066
2023-04-05 02:01:30,23,103,367.0,106.5,25,66.7595805636769,76.3487022039336
2023-04-05 03:01:30,13,41,174.3,36.7,13,64.1559733401714,68.9512057232978
2023-04-05 04:01:30,0,11,56.7,7.1,0,60.3563486278616,58.7606114422221
2023-04-05 05:01:30,0,5,25.0,8.5,0,56.7208539726325,55.392830843839
2023-04-05 06:01:30,0,7,25.5,4.6,0,57.0106241937098,52.561256907374
2023-04-05 07:01:30,0,7,21.7,4.3,0,64.3375870588712,52.8772100204007
2023-04-05 08:46:30,6,32,112.6,59.3,7,71.6636231080659,61.9674832580037
2023-04-05 09:46:30,32,117,544.6,162.7,42,71.9380329935114,78.1822615068378
2023-04-05 10:01:30,31,107,506.8,154.8,45,70.8622058887902,77.0115526589252
2023-04-05 11:01:30,11,32,119.4,35.8,20,68.2764733015369,63.163732248527
2023-04-05 12:46:30,9,82,268.4,57.5,9,72.0006002296485,65.2291805604792
2023-04-05 13:46:30,21,141,509.7,113.2,20,71.2071413361408,71.627000953897
2023-04-05 14:01:30,20,141,514.2,118.9,22,71.1899210737653,70.8119311756408
2023-04-05 15:46:30,34,160,836.1,190.3,41,76.0587417574132,79.298538155295
2023-04-05 16:46:30,38,215,1000.4,210.3,46,84.561017290717,83.9203909901706
2023-04-05 17:01:30,35,190,811.0,180.8,44,86.7329744796511,82.9472166100858
2023-04-05 18:01:30,21,107,378.5,76.2,26,88.8158035397594,75.3683076563663
2023-04-05 19:46:30,18,98,429.0,118.1,18,78.3824930607114,70.3036285602668
2023-04-05 20:46:30,28,137,529.1,162.3,26,80.153834726182,78.9133498566127
2023-04-05 21:46:00,43,376,1465.5,332.6,42,80.3102006067853,91.1550151487338
2023-04-05 22:16:00,47,420,1628.2,321.3,49,79.2514811384545,94.1078896980722
2023-04-05 23:01:30,43,366,1436.0,276.7,46,76.8549957220597,91.0236244174241
2023-04-06 00:01:30,34,242,879.8,194.9,37,73.6031883250162,84.7129082327643
2023-04-06 01:01:30,33,200,757.6,182.7,33,70.1875845676342,83.6523686939045
2023-04-06 02:01:30,27,114,401.9,113.0,26,67.3275144380161,79.046715875388
2023-04-06 03:01:30,17,58,221.8,57.2,14,64.6822519042049,71.5499237640605
2023-04-06 04:01:30,1,11,27.5,5.2,0,60.6697391841779,58.9641489295171
2023-04-06 05:01:30,0,8,40.6,10.1,0,56.9375638448312,55.3550439099948
2023-04-06 06:01:30,0,9,27.9,7.2,0,57.1683994586458,53.3336832114906
2023-04-06 07:01:30,0,3,17.0,1.2,0,62.8376182904477,53.1480293171112
2023-04-06 08:46:30,4,20,62.7,46.4,5,67.6314187404862,59.1857903566799
2023-04-06 09:46:30,18,66,263.7,96.9,27,68.8942840596504,68.0424552197503
2023-04-06 10:01:30,18,54,250.1,79.7,26,68.6702517449994,67.5368313628523
2023-04-06 11:01:30,7,29,93.3,28.5,9,67.931787400984,60.2647720096236
2023-04-06 12:46:30,8,45,137.6,50.2,9,71.243649763855,62.7660651947962
2023-04-06 13:46:30,16,121,532.0,108.0,18,71.3643947396688,67.658422259866
2023-04-06 14:31:30,17,103,398.4,115.6,20,73.2442723211563,67.4661429463168
2023-04-06 15:46:30,30,156,716.9,168.6,36,77.9612291389676,75.9500194849174
2023-04-06 16:46:30,32,188,838.1,192.8,38,85.619701075249,80.0027507505557
2023-04-06 17:01:30,31,163,686.2,151.2,37,87.3143727981267,79.422041621493
2023-04-06 18:01:30,23,110,383.6,93.9,25,89.7028982806014,76.229630457628
2023-04-06 19:46:30,19,114,489.8,141.4,19,81.40685276508,70.6704364139328
2023-04-06 20:16:30,29,128,591.2,185.6,28,82.9402118505221,78.3586108111718
2023-04-06 21:46:00,46,431,1717.5,381.0,52,85.0903204790604,92.9184302645517
2023-04-06 22:46:00,57,500,2226.0,438.2,65,82.6102391572418,100.229962870631
2023-04-06 23:01:00,56,487,2130.3,410.8,61,81.8037230963125,99.613536942513
2023-04-07 00:01:30,45,337,1334.2,294.6,47,77.6279957894535,91.6710381345536
2023-04-07 01:01:30,40,275,1097.5,283.9,40,73.4747908975895,88.41288843886
2023-04-07 02:01:30,35,184,696.4,190.2,35,70.3456526757447,84.5282715572801
2023-04-07 03:01:30,26,91,332.7,97.3,24,66.9609901864684,77.4982738002208
2023-04-07 04:01:30,3,10,49.1,2.9,3,62.113455934633,61.096309295038
2023-04-07 05:01:30,0,7,17.0,2.5,0,57.9630835602537,56.4731073370509
2023-04-07 06:01:30,0,8,20.0,3.0,0,56.3931729370947,54.168473568248
2023-04-07 07:01:30,0,8,39.5,3.8,0,56.0511577149213,53.5991507180714
2023-04-07 08:01:30,0,1,2.9,1.6,0,55.5595482912769,53.1795359240136
2023-04-07 09:01:30,0,2,3.8,1.5,0,54.9614318365415,52.2984616809333
2023-04-07 10:01:30,0,5,20.2,1.6,0,53.9127518392702,51.3370925899659
2023-04-07 11:01:30,0,7,29.0,5.2,0,53.3114582832418,51.208653229616
2023-04-07 12:46:30,2,11,40.0,3.7,2,64.6009076896777,62.0183723352408
2023-04-07 13:31:30,4,38,153.6,18.3,4,61.0767124556471,59.2870369789264
2023-04-07 14:01:30,4,49,233.5,20.5,4,61.0310769582092,58.967344086535
2023-04-07 15:31:30,4,38,167.9,16.5,3,63.2349226093604,59.891043233413
2023-04-07 16:46:30,10,91,363.0,44.7,10,70.6452905191436,66.4078687911942
2023-04-07 17:46:00,25,196,780.2,206.2,28,73.431163873392,76.9349737070536
2023-04-07 18:01:30,24,142,506.9,109.0,30,74.0367285493013,76.4753570386505
2023-04-07 19:46:30,12,64,246.1,72.4,11,76.0053713959703,66.5473605577723
2023-04-07 20:31:30,20,102,415.7,101.3,19,79.0381249310235,73.1857023620022
2023-04-07 21:46:30,36,319,1419.7,282.9,37,81.7221475240591,85.9601777594786
2023-04-07 22:16:00,42,396,1740.5,322.3,46,81.0598226762282,89.9051093861099
2023-04-07 23:01:30,37,330,1600.8,226.2,43,78.9758115837794,86.3353364149865
2023-04-08 00:01:30,25,220,986.7,132.6,32,75.2379432790224,78.3459857063169
2023-04-08 01:01:30,23,149,617.5,117.5,24,72.3529811709967,76.9686568678173
2023-04-08 02:01:30,22,112,413.0,97.2,20,69.3403201200702,75.3525383844177
2023-04-08 03:01:30,14,38,115.0,39.4,12,66.0489161961541,69.2371694884331
2023-04-08 04:01:30,2,12,34.3,2.7,2,61.6357853138,59.976396072207
2023-04-08 05:16:30,1,9,24.9,6.1,0,57.4677555180124,56.2486982940355
2023-04-08 06:01:30,0,7,54.2,3.0,0,56.9709103816104,54.8509921662104
2023-04-08 07:01:30,0,7,19.6,1.9,0,57.2999333454748,54.1187483990207
2023-04-08 08:01:30,0,6,18.8,1.6,0,56.9768822563336,53.4008642263641
2023-04-08 09:01:30,0,2,5.8,0.5,0,56.9769509321352,52.5850822287363
2023-04-08 10:46:30,1,6,15.0,2.5,1,60.1788966033062,54.3751497064934
2023-04-08 11:46:30,2,10,37.5,3.4,2,61.6329341316483,55.6942768427667
2023-04-08 12:01:30,2,16,50.5,4.6,3,61.9641841515974,56.1143867924876
2023-04-08 13:31:30,6,40,157.1,18.7,7,62.7179594097519,59.8355286955246
2023-04-08 14:46:30,8,50,258.3,24.9,8,64.6004848919139,62.2618530392974
2023-04-08 15:01:30,8,55,274.3,28.4,8,65.0910897535394,62.5144860731335
2023-04-08 16:46:30,12,103,396.3,52.1,14,76.7690283954543,68.4908763932494
2023-04-08 17:46:30,19,156,570.1,101.4,22,79.6372235239264,73.3317104279194
2023-04-08 18:01:30,17,124,428.6,73.3,19,79.9788177261263,73.1001594929382
2023-04-08 19:46:30,18,95,415.6,126.8,19,76.9658870279221,70.5435838941779
2023-04-08 20:31:30,28,134,544.1,156.5,29,77.8801386422561,77.7211046071331
2023-04-08 21:46:00,44,390,1588.7,333.3,47,78.4362569551197,91.1448783834233
2023-04-08 22:16:00,50,441,1871.0,378.2,52,77.5603160619537,95.4996122387506
2023-04-08 23:01:00,49,407,1768.8,340.0,47,75.205676472053,94.6502529906486
2023-04-09 00:01:30,38,301,1209.5,239.4,35,71.5945585132019,86.8088588404056
2023-04-09 01:01:30,33,197,770.3,184.1,33,68.7576202179061,82.7636232310505
2023-04-09 02:01:30,26,125,485.4,123.0,24,65.9615486106666,77.8137960101618
2023-04-09 03:01:30,17,57,251.5,66.0,14,63.207298333507,70.6848942061755
2023-04-09 04:01:30,0,11,33.0,1.9,0,59.3828793329258,58.0194281819821
2023-04-09 05:16:30,1,15,74.3,17.0,0,56.0189797347721,55.0446484867139
2023-04-09 06:01:30,0,8,37.6,4.6,0,57.1542218305123,52.644443227955
2023-04-09 07:01:30,0,1,3.3,0.3,0,65.9405179370283,52.6562990355976
2023-04-09 08:46:30,5,25,90.7,55.5,7,73.5219589585454,60.8516346114956
2023-04-09 09:46:30,26,111,483.5,159.2,38,72.4556507813357,73.9068436190889
2023-04-09 10:01:30,28,91,390.1,139.8,41,71.6620681137867,73.9671577091934
2023-04-09 11:01:30,10,36,120.9,35.6,18,67.8571756340702,61.8083627752664
2023-04-09 12:46:30,9,59,208.7,50.0,10,71.0700363592856,64.2261356707371
2023-04-09 13:31:30,17,128,493.9,98.5,21,71.2035579999027,69.4354701400546
2023-04-09 14:01:30,16,104,379.1,89.3,21,70.8481053282252,68.3716075916562
2023-04-09 15:46:30,31,129,673.4,157.3,39,76.2902504746782,77.2069185863463
2023-04-09 16:46:30,35,195,929.7,186.3,44,84.4152879278381,82.4636247178995
2023-04-09 17:01:30,34,176,774.9,159.4,41,86.6772636726097,81.9723007502667
2023-04-09 18:01:30,19,96,326.3,68.7,22,88.7614725108363,74.2811195706088
2023-04-09 19:46:30,17,92,418.4,115.9,18,75.7678921937762,69.6566355166011
2023-04-09 20:16:30,25,102,455.0,137.9,27,76.1128272185252,75.7296111431295
2023-04-09 21:46:30,37,318,1209.7,263.1,42,77.1419879723581,87.2037231425196
2023-04-09 22:16:00,42,379,1460.3,299.7,47,76.2658875493566,90.1207480449053
2023-04-09 23:01:30,39,357,1391.9,241.3,42,74.5932268156414,88.3681003293546
2023-04-10 00:01:30,32,225,822.8,157.9,34,71.8539096634651,83.0302740428583
2023-04-10 01:01:30,30,179,671.1,150.6,30,69.2319414416382,81.7266751714143
2023-04-10 02:01:30,24,112,397.8,108.6,22,66.63247525707,77.1974411975826
2023-04-10 03:01:30,13,41,154.8,32.6,12,64.3812910974792,69.5896258773484
2023-04-10 04:01:30,1,15,42.1,5.1,0,60.4914884930796,59.2394323911185
2023-04-10 05:16:30,1,10,37.0,13.9,0,56.7745018381727,55.5710703555409
2023-04-10 06:01:30,0,7,26.6,4.8,0,58.1132947363733,53.6571472884824
2023-04-10 07:01:30,0,5,12.8,2.7,0,67.0512990621908,53.7645388210148
2023-04-10 08:46:30,5,21,84.7,50.7,7,73.3861639924108,60.2267735985484
2023-04-10 09:46:30,23,92,408.6,134.9,39,72.7321490435525,71.960670671478
2023-04-10 10:01:30,24,79,325.9,120.7,40,71.8517497984369,71.4544600356783
2023-04-10 11:01:30,9,18,54.7,28.7,19,68.6478312566491,61.2001938592969
2023-04-10 12:46:30,8,49,142.1,48.2,10,71.3792446593899,63.0298607572868
2023-04-10 13:46:30,17,125,469.1,102.8,23,71.9227336140548,68.8199153799665
2023-04-10 14:01:30,18,112,428.5,100.5,23,72.171145856978,69.2082661552195
2023-04-10 15:46:30,31,148,740.2,170.8,38,77.0737213197976,76.8779291814183
2023-04-10 16:46:30,33,186,823.2,177.9,41,85.3186959071299,81.0476962969836
2023-04-10 17:01:30,30,175,756.4,149.0,38,87.1813142944984,80.0641940820799
2023-04-10 18:01:30,19,85,277.1,52.9,22,89.4692957262853,73.7696853240455
2023-04-10 19:46:30,18,87,429.7,115.8,18,77.6817794762446,70.9774378238753
2023-04-10 20:31:30,29,113,526.3,155.4,26,77.9024466854746,78.9156320267981
2023-04-10 21:46:30,43,401,1578.0,325.7,41,78.2633446129982,90.964435800823
2023-04-10 22:16:30,47,442,1724.0,346.3,46,77.2577862190504,93.9104100698227
2023-04-10 23:01:00,44,360,1592.0,272.8,43,75.351263391753,91.3354515546681
2023-04-11 00:01:30,34,266,1096.3,195.8,35,72.4116897863631,84.4185849940253
2023-04-11 01:01:30,32,218,803.7,180.2,32,69.5512425038711,83.4896397517089
2023-04-11 02:01:30,27,131,494.8,123.7,24,66.9146953878944,79.6718897047404
2023-04-11 03:01:30,17,64,235.9,46.5,13,64.6898117228592,72.2926905697252
2023-04-11 04:01:30,1,11,34.8,6.3,0,60.6543855565547,59.4650294240468
2023-04-11 05:01:30,0,11,41.6,9.5,1,57.1118495543958,55.5455460624352
2023-04-11 06:01:30,0,6,29.2,2.1,0,58.5752417136753,53.9486297230101
2023-04-11 07:01:30,0,5,23.6,1.9,0,66.354760706473,54.0022065794691
2023-04-11 08:46:30,3,17,53.5,42.0,7,72.0714668533553,58.5026176941982
2023-04-11 09:46:30,17,61,269.1,96.2,35,71.6131027363565,66.7997586969442
2023-04-11 10:01:30,18,64,265.0,81.0,36,71.0103272090503,67.2715823955534
2023-04-11 11:01:30,8,23,65.2,27.8,14,68.8030114270458,60.9079992413575
2023-04-11 12:46:30,8,45,133.4,46.3,10,71.3535559145424,62.121801232807
2023-04-11 13:31:30,14,77,265.3,87.8,20,71.3956639957303,66.1646396576627
2023-04-11 14:01:30,14,88,288.5,77.6,19,71.8441508612075,66.789285637314
2023-04-11 15:46:30,30,158,730.2,164.4,37,77.1895726576448,76.5128356353545
2023-04-11 16:31:30,30,193,890.4,193.0,41,82.8926464534565,78.6328350504652
2023-04-11 17:01:30,28,163,716.1,137.6,39,87.055521615781,78.5125364009796
2023-04-11 18:01:30,20,104,357.1,79.0,23,89.9180001981988,74.9261302293338
2023-04-11 19:46:30,17,90,419.0,108.9,18,77.9391400093248,69.7562419544321
2023-04-11 20:16:30,26,118,514.2,152.2,27,78.8072298717356,76.9199162082033
2023-04-11 21:46:00,40,365,1434.3,299.7,40,79.455241217102,88.9912278120616
2023-04-11 22:01:00,43,377,1442.2,299.0,43,78.9930721922653,90.8351372201957
2023-04-11 23:01:00,36,299,1150.0,215.6,36,76.3293115812741,86.1132449670027
2023-04-12 00:31:00,29,212,786.2,174.1,29,71.6840495310796,81.7934328978419
2023-04-12 01:01:30,28,158,551.4,137.4,28,69.9718365539696,80.477191056801
2023-04-12 02:31:30,20,117,463.4,97.8,23,66.3422938749362,74.9759290459416
2023-04-12 03:01:30,16,64,237.8,55.4,13,65.2253406723273,71.7521156829469
2023-04-12 04:01:30,0,9,21.4,1.7,0,60.8196396652563,59.1380481718627
2023-04-12 05:01:30,0,13,34.1,8.0,0,57.4137072374567,55.9201640919702
2023-04-12 06:01:30,0,16,65.4,10.6,0,58.5037915528331,54.4053013844658
2023-04-12 07:01:30,0,5,13.4,1.2,0,65.784834875366,54.4608902659957
2023-04-12 08:46:30,2,17,40.4,30.0,6,69.9679830756787,57.1060927878354
2023-04-12 09:46:30,10,38,136.7,67.9,32,70.2905762670804,62.6720006502792
2023-04-12 10:01:30,11,43,144.8,63.8,31,69.7697062194172,63.0142031541507
2023-04-12 11:01:30,6,21,67.2,23.7,11,68.2098522112935,59.6364761601932
2023-04-12 12:01:30,6,23,78.0,23.8,9,69.0715819007214,59.5288770464091
2023-04-12 13:46:30,12,77,274.0,66.5,21,70.5267024340744,64.8516013484799
2023-04-12 14:46:30,14,75,303.5,79.9,20,72.7901213796881,65.8747346944881
2023-04-12 15:46:30,28,111,535.5,136.3,34,76.5516844386376,74.5669273272169
2023-04-12 16:46:30,29,163,696.4,155.3,38,85.3815878319317,78.1164387486027
2023-04-12 17:01:30,27,146,617.7,124.5,35,87.458977230129,77.6048773421999
2023-04-12 18:01:30,18,105,347.8,70.1,21,89.7116097708925,73.2137511376474
2023-04-12 19:46:30,17,82,371.5,106.0,18,78.8604932690307,70.1101600711962
2023-04-12 20:46:30,30,153,571.2,183.3,28,80.4889009613515,80.4356733360905
2023-04-12 21:46:00,63,495,2294.0,660.5,43,81.1950103343263,105.321921675679
2023-04-12 22:16:00,78,541,2553.8,615.0,47,79.7424696704081,114.646200122674
2023-04-12 23:01:30,70,429,1956.5,489.7,43,77.2066368722345,108.574858802697
2023-04-13 00:01:30,56,278,1189.6,356.2,34,73.6628925530584,98.5977741080534
2023-04-13 01:01:30,42,230,805.6,209.5,33,70.3174229371368,89.6655207731625
2023-04-13 02:31:30,34,139,556.2,162.7,27,66.6030907310986,83.3891467246536
2023-04-13 03:01:30,27,72,279.4,67.5,17,65.2661343307581,78.4574426187969
2023-04-13 04:01:30,13,16,63.8,12.6,1,60.9871581281375,66.4093558927818
2023-04-13 05:31:30,8,14,67.4,20.8,0,56.8071254170892,59.5973815052076
